record_id,quorum_id_number,tweet,specific_event,location,relationship,vigil,persons_mentioned___1,persons_mentioned___2,persons_mentioned___3,persons_mentioned___4,type_of_shooting___1,type_of_shooting___2,type_of_shooting___3,type_of_shooting___4,type_of_shooting___5,other_shooting,type_of_location___1,type_of_location___2,type_of_location___3,type_of_location___4,type_of_location___5,type_of_location___6,type_of_location___7,other_location,type_of_relationship___1,type_of_relationship___2,type_of_relationship___3,type_of_relationship___4,type_of_relationship___5,type_of_relationship___6,type_of_relationship___7,other_relationship,expressions___1,expressions___2,expressions___3,expressions___4,gcall_to_action,scall_to_action,voting_c2a,victim_race___1,victim_age___1,victim_sex_gender___1,victim_criminal___1,victim_mental___1,victim_veteran___1,victim_stigma___1,victim_age_1___1,victim_age_1___2,victim_age_1___3,victim_age_1___4,victim_race_1___1,victim_race_1___2,victim_race_1___3,victim_race_1___4,victim_race_1___5,victim_race_1___6,victim_race_1___7,victim_race_other,victim_sex_gender1___1,victim_sex_gender1___2,victim_sex_gender1___3,victim_sex_gender1___4,victim_specify_sex___1,victim_specify_sex___2,victim_specify_sex___3,victim_specify_sex___4,victim_specify_sex___5,victim_specify_sex___6,victim_specify_sex___7,victim_specify_sex___8,victim_specify_sex___9,victim_specify_sex___10,victim_specify_sex___11,victim_specify_sex___12,victim_sex_other,victim_mental1___1,victim_mental1___2,victim_mental1___3,victim_mental1___4,victim_mental1___5,victim_mental1___6,victim_mental1___7,victim_mental1___8,victim_mental_other,shooter_race___1,shooter_age___1,shooter_sex_gender___1,shooter_criminal___1,shooter_mental___1,shooter_veteran___1,shooter_stigma___1,shooter_race_1___1,shooter_race_1___2,shooter_race_1___3,shooter_race_1___4,shooter_race_1___5,shooter_race_1___6,shooter_race_1___7,shooter_race_other,shooter_age_1___1,shooter_age_1___2,shooter_age_1___3,shooter_age_1___4,shooter_sex_gender1___1,shooter_sex_gender1___2,shooter_sex_gender1___3,shooter_specify_sex___1,shooter_specify_sex___2,shooter_specify_sex___3,shooter_specify_sex___4,shooter_specify_sex___5,shooter_specify_sex___6,shooter_specify_sex___7,shooter_specify_sex___8,shooter_specify_sex___9,shooter_specify_sex___10,shooter_specify_sex___11,shooter_specify_sex___12,shooter_sex_other,shooter_mental1___1,shooter_mental1___2,shooter_mental1___3,shooter_mental1___4,shooter_mental1___5,shooter_mental1___6,shooter_mental1___7,shooter_mental1___8,shooter_mental_other,framing___1,framing___2,framing___3,framing___4,framing___5,framing___6,framing___7,framing___8,framing___9,framing___10,framing___11,framing___12,framing___13,framing___14,blame___1,blame___2,blame___3,blame___4,blame___5,blame___6,blame___7,blame___8,blame___9,blame___10,blame___11,blame___12,blame___13,blame___14,blame___15,blame___16,blame___17,blame___18,blame___19,blame_party,blame_other,consequences___1,consequences___2,consequences___3,consequences___4,consequences___5,consequences___6,consequences___7,consequences___8,consequences_other,policy___1,policy___2,policy___3,policy___4,policy___5,policy___6,policy___7,policy___8,policy___9,policy___10,policy___11,policy___12,policy___13,policy_restrictive___1,policy_restrictive___2,policy_restrictive___3,policy_restrictive___4,policy_restrictive___5,policy_restrictive___6,policy_restrictive___7,policy_restrictive___8,policy_restrictive___9,policy_restrictive___10,policy_restrictive___11,policy_restrictive___12,policy_restrictive___13,policy_restrictive___14,policy_restrictive___15,policy_restrictive___16,policy_permissive___1,policy_permissive___2,policy_permissive___3,policy_permissive___4,policy_permissive___5,policy_permissive___6,policy_permissive___7,policy_permissive___8,policy_permissive___9,policy_permissive___10,policy_permissive___11,policy_permissive___12,policy_other,addl_notes,xtwitter_coding_instrument_complete,dbl_code,coder,coder_2,coding_assignment_complete
298,196810667,"Today @PAAttorneyGen announced PA�s largest gun show promoter has banned the sale of ghost guns, firearms you can buy�with no background check�and assemble at home. https://t.co/0jqcWoT6mv",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,banning ghost guns,2,0,5,,2
299,442044689,"Currently, a preemption law bans Philadelphia from passing gun-control measures stricter than state gun laws. The city needs the authority to keep people safe. We shouldn�t have to live in fear of random gun violence every time we step outside or gather for a celebration.",0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,Preemption law,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Address preemption law,preemption law,2,0,5,,2
300,157511427,"Just curious. Is there such a thing as a PARTIAL & INCOMPLETE ENDORSEMENT? And how does one get one? #NRA https://t.co/zSbAeZ33AU  Donald J. Trump (@realDonaldTrump): THANK YOU to the 5 million members of the @NRA for once again entrusting me with your FULL & COMPLETE ENDORSEMENT! As long as I am President, I will ALWAYS protect our Great Second Amendment, and never let the Radical Left take away your Rights, your Guns, or your Police! @NRAPVF https://t.co/8ZhChqxgBI",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,incomplete endorsement of Donald Trump and NRA,2,0,5,,2
301,290928996,"If our colleagues in Washington can come together & pass #gunsafety legislation, we can do the same in Harrisburg!!! THANK YOU @RepDwightEvans for always helping lead the fight to save lives in DC!!! #EndGunViolence #EnoughIsEnough @PaHouseDems @RepDwightEvans  Congressman Dwight Evans (@RepDwightEvans): The most important thing is the new bipartisan federal law is PASSED. It incentivizes states like PA that lack a red flag law to pass one, a priority more urgent this #PABudget season after the 4th of July shooting of 2 police officers in #Philadelphia. https://t.co/1k5trGhmpY",1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bipartisan law incentivizes states to pass red flag laws,2,0,5,,2
302,282847251,The mass shooting in Buffalo yesterday was sickening and the perpetrator should have never had access to firearms based on his history of threats. We need to pass #ERPO laws among other reforms.,1,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ERPO for buffalo shooter,2,0,5,,2
303,245901843,"Just a few weeks ago, I found myself trying to find the words to honor the lives lost at the Tree of Life shooting in Pittsburgh. Since Sandy Hook, there have been over 110 mass shootings in this country. That's one every single month. For a decade.",1,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,110 mass shootings since Sandy Hook,2,0,5,,2
304,292149352,"Earlier today, I joined Delco officials in calling for the PA legislature to pass red flag laws to help prevent gun suicides/mass shootings.  Congress passed the bipartisan ""Safer Communities Act"", giving gov't money to enact these laws.  PA, we NEED to pass red flag laws. https://t.co/3Ub3h1evgW",0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General funding for gun violence prevention,Safer communities act,2,0,5,,2
305,286545844,?? SB 217 from @SenTartaglione would require the reporting of lost and stolen guns ?? SB 581 & 582 from @SenSantarsiero would require the safe storage of firearms ?? SB 761 from @SenCappelletti would require a 72-hour waiting period for all firearm transfers,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,variety of gun reform bills,2,0,5,,2
306,213859413,We had an assignment. @PoliceReformWG @PALegBlkCaucus#PoliceReformhttps://t.co/Y4yTDrlcLx  Talia Kirkland (@talia_kirkland): @RepDonnaBullock says she & her colleagues were given an assignment to reform policing in #PA after the police shooting death of #AntwonRose she continued by saying �The citizens of PA don�t expect law enforcement to have a few bad apples serving their communities.� #CBS21News https://t.co/Mg9VjGyRWF,1,0,1,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,reform policing after police shooting death,2,0,5,,2
307,279301440,I�m in Harrisburg today! This morning�s agenda included a meeting with @CeaseFirePA. CeaseFire is doing great work to hold legislators accountable and push for bipartisan solutions to gun violence. Thank you for stopping by and sharing your advocacy work with me! #EndGunViolence https://t.co/JnCxPFBs54,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CeaseFire for bipartisan solutions,2,0,5,,2
308,119803924,"?? Helping establish exec. order on gun violence prevention ?? Increasing school funding & safety measures ??? Extending voter registration deadline ?? Helping secure RGGI exec. order ?? Passing an on-time, fair budget ?? Increasing funding for affordable housing in PA  3/",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,executive order for gun violence prevention,2,0,5,,2
309,44889510,Yesterday we held our important policy hearing on gun violence and domestic abuse. It was very� https://t.co/fPP1gYMIoG,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,gun violence and domestic abuse,2,0,5,,2
310,239359252,The Constitutional Carry legislation does not do anything to limit the enforcement of current gun laws. Don't be fooled by those who want to take control of citizens guns. https://t.co/sAvKWBbXaR,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,consitutional carry,2,0,5,,2
311,54584765,Treat every firearm likes it�s loaded. Never point a firearm at anyone.  First 2 rules of handling a firearm.  Violation of many Army regulations and unbecoming of the uniform.,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 rules of handling a firearm,2,0,5,,2
312,45651583,Yesterday @GovernorTomWolf addressed gun violence as an epidemic in #PA. The Gun Violence Reduction Initiative was created to take action and work together to #EndGunViolence #commonsensegunlaws #unity Shown with @RepHarris @SenSharifStreet @Mr4thDistrict @RepDavidson https://t.co/qPFKL91EvQ,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Gun Violence Reduction Initiative,2,0,5,,2
313,129305611,The 2nd Amendment does not ensure citizens the unlimited right to bear any kind and number of guns and ammunition and courts have backed that up. #GunSafety Read my op-ed here: https://t.co/ecLRSulFWT,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2nd Amendment definition,2nd Amendment does not ensure unlimited guns,2,0,5,,2
314,46985322,MomsDemand of the #LehighValley is hosting this event tonight. Let�s come together in our community to honor those who have lost their lives to senseless gun violence. And remember to #WearOrange. https://t.co/6EeCuRaT6R,0,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lehigh Valley event to honor,2,0,5,,2
315,129246811,"TonySalvatore45 @SenKillion @SenTimKearney @Jennifer_Lugar I respectfully disagree. I *know* my dad had easy access to a gun and that made his choice to end his own life much easier. We are not saying #ERPOs are the only thing needed to prevent suicide, but to say the two shouldn�t be discussed together is wrong.",1,0,1,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Self,0,0,0,1,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"ERPO, father suicide",2,0,5,,2
316,108128385,"#FlashbackFriday The Gabby Giffords Law Center to Prevent Gun Violence now marks Pennsvyania�s firearm laws with a C+, a small improvement from our grade in the late 90�s. The time for the General Assembly to act on the public health crisis of gun violence is long overdue. https://t.co/Vd6F7HPmZi",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,General Assembly needs to act,2,0,5,,2
317,290894460,"We could also make investments to create the kind of communities where gun violence is rare. We could invest in education, in after-school programs, libraries, job training, housing, health care, parks, and community-based violence interruption programs.",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Invest in social determinants of health,2,0,5,,2
318,256176112,"It's devastating that our nation's teachers have to go to these lengths to protect their students and their selves. Our federal + state legislatures have failed on gun violence. We can pass proven measures to save lives, but here in PA- the majority continues to stand in the way.  Shannon Watts (@shannonrwatts): A Michigan high school teacher made a TikTok video to show other teachers how to tape a hockey puck to each student's desk to fend off an active shooter.  We shouldn�t ask students and teachers to stand up to gunmen because lawmakers are too weak to stand up to gun lobbyists. https://t.co/wIRItFt8Zj",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teacher Tik Tok for taping hockey pucks to desks,2,0,5,,2
319,269825974,"MMFlint It will NEVER happen, Gun ownership is woven into American psyche! Any political push for that way of thinking will become a political nonentity!",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,Gun ownership part of American psyche,2,0,5,,2
